,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,radiative_power,daynight,state
1689,4950,18851,18851,-35.891,148.334,moderate,1.1,1.1,2020-01-02,415,A,94,6.0NRT,301.7,61.9,D,New South Wales
1690,1667,22210,22210,-35.97,149.347,moderate,3.0,1.7,2020-01-03,320,A,56,6.0NRT,307.2,43.6,D,New South Wales
1691,599,32391,32391,-37.19,149.552,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,286.7,0.0,N,New South Wales
1692,4243,16157,16157,-35.798,148.224,low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,290.8,29.9,N,New South Wales
1693,1863,33790,33790,-35.983,137.027,high,1.0,1.0,2020-01-05,445,A,100,6.0NRT,313.6,219.5,D,South Australia
1694,950,16338,16338,-35.017,150.486,very low,1.1,1.0,2020-01-01,1255,T,70,6.0NRT,287.1,10.0,N,New South Wales
1695,2215,26138,26138,-37.431,149.483,very low,1.0,1.0,2020-01-04,400,A,100,6.0NRT,287.4,98.5,D,Victoria
1696,2074,5572,5572,-37.63,148.032,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,305.0,0.0,N,Victoria
1697,2603,9640,9640,-37.185,148.605,low,1.8,1.3,2019-12-30,1445,A,44,6.0NRT,294.7,15.4,N,Victoria
1698,1390,18176,18176,-17.417,145.222,moderate,1.5,1.2,2020-01-02,420,A,87,6.0NRT,307.8,55.6,D,Queensland
1699,2581,7439,7439,-36.072,147.675,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,323.7,392.2,N,Victoria
1700,1140,15300,15300,-37.459,149.726,very low,1.0,1.0,2020-01-01,1255,T,59,6.0NRT,287.3,17.1,N,Victoria
1701,584,9814,9814,-37.387,148.796,very low,1.7,1.3,2019-12-30,1445,A,95,6.0NRT,281.0,0.0,N,Victoria
1702,489,19726,19726,-32.417,123.215,very high,1.2,1.1,2020-01-02,555,A,94,6.0NRT,322.5,59.7,D,Western Australia
1703,2203,22468,22468,-35.982,136.745,very high,1.1,1.0,2020-01-03,500,A,100,6.0NRT,400.1,0.0,D,South Australia
1704,2350,28861,28861,-35.754,148.289,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,320.5,421.8,D,New South Wales
1705,442,3573,3573,-18.428,145.245,moderate,1.3,1.1,2019-12-30,350,A,75,6.0NRT,304.6,46.7,D,Queensland
1706,4239,29201,29201,-35.361,147.889,high,1.0,1.0,2020-01-04,405,A,100,6.0NRT,319.0,61.0,D,New South Wales
1707,4244,11019,11019,-35.713,149.994,low,1.1,1.0,2019-12-31,10,T,100,6.0NRT,296.0,0.0,D,New South Wales
1708,1198,22241,22241,-35.893,147.524,moderate,3.9,1.8,2020-01-03,320,A,92,6.0NRT,302.7,333.9,D,New South Wales
1709,3737,23703,23703,-36.345,148.285,very low,1.2,1.1,2020-01-03,1245,T,35,6.0NRT,289.7,5.7,N,New South Wales
1710,3810,26289,26289,-37.192,148.387,low,1.0,1.0,2020-01-04,400,A,92,6.0NRT,297.2,39.9,D,Victoria
1711,3470,10023,10023,-37.384,147.773,very low,2.0,1.4,2019-12-30,1445,A,56,6.0NRT,275.7,26.3,N,Victoria
1712,2952,6166,6166,-37.425,148.154,high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,311.5,97.6,N,Victoria
1713,3756,7192,7192,-36.148,149.669,very high,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,330.2,867.2,N,New South Wales
1714,1258,7715,7715,-35.513,149.887,low,1.3,1.1,2019-12-30,1310,T,95,6.0NRT,295.8,22.7,N,New South Wales
1715,288,12803,12803,-31.608,152.138,low,1.8,1.3,2019-12-31,1530,A,33,6.0NRT,294.7,11.7,N,New South Wales
1716,3878,9339,9339,-36.239,149.637,moderate,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,300.5,599.4,N,New South Wales
1717,1210,17090,17090,-36.445,149.951,very low,2.4,1.5,2020-01-01,1435,A,42,6.0NRT,287.0,24.5,N,New South Wales
1718,4506,581,581,-32.648,121.102,very high,1.0,1.0,2019-12-29,200,T,92,6.0NRT,324.8,29.8,D,Western Australia
1719,3185,8624,8624,-31.346,151.278,low,1.7,1.3,2019-12-30,1445,A,52,6.0NRT,292.2,10.0,N,New South Wales
1720,1687,23763,23763,-36.243,147.67,low,1.3,1.1,2020-01-03,1245,T,77,6.0NRT,291.7,18.4,N,Victoria
1721,3298,21748,21748,-35.871,136.606,moderate,1.2,1.1,2020-01-03,45,T,86,6.0NRT,305.0,35.4,D,South Australia
1722,276,20505,20505,-31.694,132.948,moderate,1.3,1.1,2020-01-02,1340,T,100,6.0NRT,301.2,33.1,N,South Australia
1723,509,12293,12293,-35.896,147.545,very low,4.0,1.9,2019-12-31,1215,T,38,6.0NRT,289.3,53.7,N,New South Wales
1724,2661,18047,18047,-20.804,139.9,high,1.1,1.0,2020-01-02,420,A,96,6.0NRT,312.3,57.3,D,Queensland
1725,4978,28791,28791,-35.9,147.566,moderate,1.0,1.0,2020-01-04,400,A,87,6.0NRT,300.0,68.5,D,New South Wales
1726,2578,20832,20832,-36.069,149.783,very low,1.1,1.0,2020-01-02,1515,A,86,6.0NRT,288.3,13.9,N,New South Wales
1727,1704,15680,15680,-37.209,148.71,very low,1.0,1.0,2020-01-01,1255,T,61,6.0NRT,283.8,9.1,N,Victoria
1728,4956,11819,11819,-32.054,151.408,moderate,3.1,1.7,2019-12-31,430,A,85,6.0NRT,301.5,197.9,D,New South Wales
1729,4810,6888,6888,-36.57,149.561,moderate,1.2,1.1,2019-12-30,1310,T,100,6.0NRT,300.7,43.3,N,New South Wales
1730,1852,1885,1885,-31.627,151.108,low,1.3,1.1,2019-12-29,1225,T,87,6.0NRT,295.8,15.4,N,New South Wales
1731,3996,14558,14558,-35.736,136.741,low,1.5,1.2,2020-01-01,510,A,94,6.0NRT,293.3,140.4,D,South Australia
1732,995,10493,10493,-33.251,150.969,high,1.1,1.0,2019-12-31,10,T,100,6.0NRT,311.1,109.5,D,New South Wales
1733,3851,19045,19045,-34.939,150.007,moderate,1.4,1.2,2020-01-02,415,A,52,6.0NRT,306.1,32.7,D,New South Wales
1734,3444,6761,6761,-37.125,148.12,low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,293.8,324.9,N,Victoria
1735,3019,19675,19675,-32.385,123.579,high,1.3,1.1,2020-01-02,555,A,25,6.0NRT,312.7,22.4,D,Western Australia
1736,2155,20423,20423,-36.886,146.658,low,2.3,1.5,2020-01-02,1340,T,30,6.0NRT,290.3,14.5,N,Victoria
1737,1509,20909,20909,-36.196,149.504,very low,1.0,1.0,2020-01-02,1515,A,45,6.0NRT,285.0,7.5,N,New South Wales
1738,78,5575,5575,-37.552,148.454,low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,292.6,0.0,N,Victoria
1739,1730,22512,22512,-35.932,136.851,moderate,1.1,1.0,2020-01-03,500,A,91,6.0NRT,303.5,39.7,D,South Australia
1740,1776,12639,12639,-35.719,136.777,low,1.1,1.0,2019-12-31,1350,T,100,6.0NRT,292.5,76.4,N,South Australia
1741,2016,29862,29862,-32.568,122.003,high,1.0,1.0,2020-01-04,540,A,99,6.0NRT,319.5,67.0,D,Western Australia
1742,644,1589,1589,-34.995,150.178,very low,1.7,1.3,2019-12-29,1225,T,100,6.0NRT,287.9,44.2,N,New South Wales
1743,2717,13953,13953,-32.538,121.981,high,2.5,1.5,2020-01-01,230,T,100,6.0NRT,310.1,606.7,D,Western Australia
1744,2615,17852,17852,-30.795,123.29,high,1.4,1.2,2020-01-02,135,T,0,6.0NRT,310.8,94.0,D,Western Australia
1745,4189,1012,1012,-33.553,123.737,very high,2.9,1.6,2019-12-29,620,A,100,6.0NRT,333.7,2894.2,D,Western Australia
1746,1999,25521,25521,-36.985,147.375,moderate,1.8,1.3,2020-01-03,2345,T,100,6.0NRT,308.9,262.0,D,Victoria
1747,2224,17908,17908,-32.316,123.438,moderate,1.3,1.1,2020-01-02,135,T,67,6.0NRT,302.0,32.6,D,Western Australia
1748,1086,32430,32430,-37.162,149.276,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,288.4,412.5,N,New South Wales
1749,474,17222,17222,-30.781,123.327,low,4.4,1.9,2020-01-01,1610,A,75,6.0NRT,295.3,53.3,N,Western Australia
1750,3951,30067,30067,-37.431,149.799,very low,2.2,1.4,2020-01-04,1325,T,45,6.0NRT,271.1,61.6,N,New South Wales
1751,2805,11043,11043,-35.765,150.021,moderate,1.1,1.0,2019-12-31,10,T,100,6.0NRT,301.0,0.0,D,New South Wales
1752,1918,9949,9949,-37.432,148.626,moderate,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,309.9,0.0,N,Victoria
1753,4318,30329,30329,-37.189,149.747,very low,2.2,1.5,2020-01-04,1325,T,100,6.0NRT,281.7,0.0,N,New South Wales
1754,301,22758,22758,-33.98,142.198,very high,2.2,1.5,2020-01-03,500,A,100,6.0NRT,331.0,189.0,D,New South Wales
1755,480,887,887,-27.864,131.926,high,1.6,1.2,2019-12-29,440,A,100,6.0NRT,315.5,351.1,D,South Australia
1756,1245,13604,13604,-32.377,121.558,low,1.0,1.0,2019-12-31,1705,A,25,6.0NRT,290.2,4.7,N,Western Australia
1757,2916,14905,14905,-28.449,129.421,very high,1.0,1.0,2020-01-01,510,A,92,6.0NRT,325.4,29.0,D,South Australia
1758,4175,237,237,-31.594,151.248,high,1.5,1.2,2019-12-29,20,T,66,6.0NRT,310.4,29.9,D,New South Wales
1759,2009,31429,31429,-32.708,150.068,moderate,1.1,1.0,2020-01-04,1505,A,100,6.0NRT,300.2,76.2,N,New South Wales
1760,2822,14675,14675,-32.333,123.58,moderate,2.0,1.4,2020-01-01,510,A,86,6.0NRT,306.9,111.2,D,Western Australia
1761,4738,26613,26613,-37.18,147.094,moderate,1.1,1.0,2020-01-04,400,A,100,6.0NRT,306.5,101.3,D,Victoria
1762,4373,863,863,-28.539,128.516,very high,2.8,1.6,2019-12-29,440,A,55,6.0NRT,320.6,53.6,D,Western Australia
1763,1356,22723,22723,-35.805,136.671,high,1.1,1.0,2020-01-03,500,A,100,6.0NRT,317.7,109.0,D,South Australia
1764,1078,29475,29475,-34.344,150.066,high,1.1,1.0,2020-01-04,405,A,80,6.0NRT,313.1,33.8,D,New South Wales
1765,3465,11769,11769,-32.677,150.141,moderate,2.5,1.5,2019-12-31,430,A,84,6.0NRT,307.5,97.4,D,New South Wales
1766,2522,6022,6022,-37.476,148.143,high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,312.6,0.0,N,Victoria
1767,1576,12935,12935,-35.645,149.879,very low,1.4,1.2,2019-12-31,1530,A,100,6.0NRT,287.0,57.1,N,New South Wales
1768,833,18723,18723,-35.979,149.542,low,1.3,1.1,2020-01-02,415,A,50,6.0NRT,297.8,23.6,D,New South Wales
1769,3273,24023,24023,-35.325,147.821,low,1.3,1.1,2020-01-03,1245,T,41,6.0NRT,296.9,7.3,N,New South Wales
1770,94,3614,3614,-37.731,149.328,low,1.3,1.1,2019-12-30,345,A,66,6.0NRT,295.7,102.6,D,Victoria
1771,4811,25963,25963,-37.678,148.633,moderate,1.4,1.2,2020-01-03,2345,T,100,6.0NRT,309.8,136.5,D,Victoria
1772,3939,4025,4025,-35.281,147.894,very high,1.5,1.2,2019-12-30,345,A,100,6.0NRT,324.7,447.0,D,New South Wales
1773,3762,31240,31240,-32.167,151.434,moderate,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,301.9,13.7,N,New South Wales
1774,3366,7887,7887,-35.437,147.879,low,1.1,1.0,2019-12-30,1310,T,79,6.0NRT,297.2,16.0,N,New South Wales
1775,157,286,286,-24.651,128.28,high,1.6,1.2,2019-12-29,200,T,94,6.0NRT,313.6,702.2,D,Western Australia
1776,4608,29407,29407,-34.825,150.128,high,1.1,1.0,2020-01-04,405,A,92,6.0NRT,313.3,45.1,D,New South Wales
1777,3318,33746,33746,-19.823,143.711,high,3.8,1.8,2020-01-05,450,A,100,6.0NRT,314.6,830.4,D,Queensland
1778,441,7543,7543,-35.62,149.962,moderate,1.4,1.2,2019-12-30,1310,T,100,6.0NRT,305.3,45.2,N,New South Wales
1779,2855,34750,22090,-24.458,129.165,moderate,4.0,1.9,2020-01-03,220,T,87,6.0NRT,300.5,189.1,D,Northern Territory
1780,593,20705,20705,-35.37,147.944,low,1.0,1.0,2020-01-02,1515,A,62,6.0NRT,291.8,7.4,N,New South Wales
1781,4172,10305,10305,-31.611,152.128,moderate,1.2,1.1,2019-12-31,10,T,90,6.0NRT,307.2,50.8,D,New South Wales
1782,4503,30871,30871,-34.779,150.389,very low,2.8,1.6,2020-01-04,1325,T,49,6.0NRT,285.6,73.6,N,New South Wales
1783,513,435,435,-27.728,128.158,very high,1.7,1.3,2019-12-29,200,T,95,6.0NRT,320.4,106.9,D,Western Australia
1784,3558,25148,25148,-35.992,149.89,moderate,1.3,1.1,2020-01-03,2345,T,82,6.0NRT,304.0,40.1,D,New South Wales
1785,3921,17481,17481,-35.818,148.293,low,1.1,1.1,2020-01-02,0,T,72,6.0NRT,298.1,38.9,D,New South Wales
1786,3107,24469,24469,-17.29,144.112,low,1.2,1.1,2020-01-03,1250,T,33,6.0NRT,294.6,5.9,N,Queensland
1787,3767,14127,14127,-26.518,150.662,high,1.2,1.1,2020-01-01,335,A,95,6.0NRT,311.1,64.3,D,Queensland
1788,890,6265,6265,-37.376,148.28,low,1.1,1.0,2019-12-30,1310,T,0,6.0NRT,299.8,12.4,N,Victoria
1789,585,2689,2689,-32.695,150.212,low,2.2,1.4,2019-12-29,1540,A,24,6.0NRT,294.0,17.2,N,New South Wales
1790,2676,18237,18237,-16.605,137.996,moderate,1.2,1.1,2020-01-02,420,A,94,6.0NRT,306.9,59.2,D,Queensland
1791,3755,11612,11612,-35.696,148.201,very low,1.6,1.2,2019-12-31,425,A,97,6.0NRT,275.5,0.0,D,New South Wales
1792,639,17525,17525,-35.935,147.487,low,1.2,1.1,2020-01-02,0,T,37,6.0NRT,299.6,17.3,D,New South Wales
1793,526,13330,13330,-37.571,149.185,very low,1.4,1.2,2019-12-31,1530,A,51,6.0NRT,287.4,27.1,N,Victoria
1794,21,29203,29203,-35.019,150.066,high,1.1,1.0,2020-01-04,405,A,73,6.0NRT,314.9,45.0,D,New South Wales
1795,2734,25488,25488,-37.391,149.696,moderate,1.3,1.1,2020-01-03,2345,T,61,6.0NRT,304.0,17.2,D,New South Wales
1796,1993,30849,30849,-35.616,147.905,low,1.9,1.3,2020-01-04,1325,T,74,6.0NRT,293.9,124.7,N,New South Wales
1797,874,18512,18512,-38.063,141.861,high,1.3,1.1,2020-01-02,415,A,100,6.0NRT,311.4,334.0,D,Victoria
1798,3488,33253,33253,-37.489,149.465,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,287.8,22.6,N,Victoria
1799,1448,29168,29168,-35.403,147.972,moderate,1.0,1.0,2020-01-04,400,A,82,6.0NRT,306.6,16.6,D,New South Wales
1800,4026,22717,22717,-35.808,136.678,high,1.1,1.0,2020-01-03,500,A,59,6.0NRT,312.1,30.6,D,South Australia
1801,4850,5740,5740,-37.581,148.063,low,1.1,1.0,2019-12-30,1310,T,95,6.0NRT,291.8,54.5,N,Victoria
1802,2596,29554,29554,-32.667,151.008,high,1.2,1.1,2020-01-04,405,A,99,6.0NRT,317.7,79.0,D,New South Wales
1803,1253,33470,33470,-32.677,150.933,moderate,1.9,1.3,2020-01-05,30,T,21,6.0NRT,301.5,31.2,D,New South Wales
1804,3930,9411,9411,-36.308,149.631,high,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,316.0,262.2,N,New South Wales
1805,4444,21552,21552,-37.641,148.589,very low,1.0,1.0,2020-01-02,1520,A,32,6.0NRT,288.8,11.3,N,Victoria
1806,2958,19401,19401,-32.843,124.135,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,324.2,151.6,D,Western Australia
1807,2324,1737,1737,-32.664,150.799,low,1.4,1.2,2019-12-29,1225,T,100,6.0NRT,298.7,40.5,N,New South Wales
1808,3028,2353,2353,-28.864,128.808,moderate,1.0,1.0,2019-12-29,1405,T,100,6.0NRT,305.4,62.3,N,Western Australia
1809,1665,2139,2139,-31.178,121.224,moderate,2.9,1.6,2019-12-29,1405,T,100,6.0NRT,302.1,197.1,N,Western Australia
1810,4561,9290,9290,-36.153,149.682,moderate,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,305.6,211.0,N,New South Wales
1811,2801,29147,29147,-35.406,148.087,high,1.0,1.0,2020-01-04,400,A,81,6.0NRT,313.3,37.9,D,New South Wales
1812,1590,1775,1775,-32.603,150.648,low,1.5,1.2,2019-12-29,1225,T,73,6.0NRT,298.8,17.4,N,New South Wales
1813,906,5967,5967,-37.489,148.153,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,329.1,509.3,N,Victoria
1814,1860,11084,11084,-35.799,150.02,very high,1.1,1.0,2019-12-31,10,T,100,6.0NRT,344.2,0.0,D,New South Wales
1815,4071,15082,15082,-37.646,149.002,very low,1.0,1.0,2020-01-01,1255,T,57,6.0NRT,286.2,20.5,N,Victoria
1816,627,1278,1278,-32.638,121.129,very high,2.1,1.4,2019-12-29,620,A,100,6.0NRT,329.3,516.6,D,Western Australia
1817,1342,24668,24668,-37.084,147.048,low,3.0,1.7,2020-01-03,1600,A,66,6.0NRT,293.3,81.2,N,Victoria
1818,2127,10458,10458,-32.887,151.215,high,1.1,1.0,2019-12-31,10,T,84,6.0NRT,312.0,30.5,D,New South Wales
1819,532,12933,12933,-35.425,147.985,low,1.2,1.1,2019-12-31,1530,A,100,6.0NRT,291.7,29.4,N,New South Wales
1820,498,287,287,-24.65,128.273,moderate,1.6,1.2,2019-12-29,200,T,0,6.0NRT,307.7,186.4,D,Western Australia
1821,4756,7047,7047,-36.284,149.667,very high,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,327.5,511.3,N,New South Wales
1822,4990,29676,29676,-31.721,151.838,high,1.4,1.2,2020-01-04,405,A,38,6.0NRT,316.4,31.9,D,New South Wales
1823,3492,2804,2804,-37.597,149.367,low,2.2,1.4,2019-12-29,1540,A,81,6.0NRT,292.2,21.1,N,Victoria
1824,2630,18120,18120,-18.55,143.803,high,1.2,1.1,2020-01-02,420,A,64,6.0NRT,313.7,14.9,D,Queensland
1825,3069,23636,23636,-36.591,147.817,low,1.3,1.1,2020-01-03,1245,T,34,6.0NRT,291.4,9.6,N,Victoria
1826,2593,11742,11742,-32.621,150.691,moderate,2.7,1.6,2019-12-31,430,A,65,6.0NRT,309.1,87.7,D,New South Wales
1827,2967,2349,2349,-28.841,128.975,moderate,1.0,1.0,2019-12-29,1405,T,100,6.0NRT,305.0,33.5,N,Western Australia
1828,2726,9998,9998,-37.494,148.625,very low,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,287.3,0.0,N,Victoria
1829,126,5250,5250,-37.576,149.466,very low,1.2,1.1,2019-12-30,1310,T,74,6.0NRT,281.1,29.3,N,Victoria
1830,1048,349,349,-24.763,127.287,very high,1.4,1.2,2019-12-29,200,T,100,6.0NRT,324.2,814.7,D,Western Australia
1831,2802,24644,24644,-37.03,147.381,low,3.2,1.7,2020-01-03,1600,A,100,6.0NRT,291.0,110.2,N,Victoria
1832,4450,16308,16308,-35.46,147.876,low,1.0,1.0,2020-01-01,1255,T,68,6.0NRT,291.1,13.6,N,New South Wales
1833,1794,17294,17294,-30.611,151.969,moderate,1.0,1.0,2020-01-02,0,T,55,6.0NRT,302.8,11.3,D,New South Wales
1834,1691,20327,20327,-37.612,147.735,very low,2.5,1.5,2020-01-02,1340,T,19,6.0NRT,287.0,25.2,N,Victoria
1835,903,6273,6273,-37.398,148.147,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,309.3,184.9,N,Victoria
1836,3390,21157,21157,-37.28,149.31,very low,1.1,1.0,2020-01-02,1520,A,66,6.0NRT,286.6,9.8,N,Victoria
1837,3311,24251,24251,-32.019,151.417,low,1.0,1.0,2020-01-03,1245,T,100,6.0NRT,295.5,20.5,N,New South Wales
1838,3945,27854,27854,-36.103,149.494,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,319.4,359.3,D,New South Wales
1839,149,7,7,-32.161,151.347,moderate,1.6,1.2,2019-12-29,25,T,90,6.0NRT,306.4,89.6,D,New South Wales
1840,4148,3413,3413,-28.749,128.875,moderate,2.1,1.4,2019-12-30,105,T,69,6.0NRT,304.9,51.5,D,Western Australia
1841,2833,3883,3883,-36.126,149.471,very high,1.3,1.1,2019-12-30,345,A,100,6.0NRT,326.1,1364.7,D,New South Wales
1842,4517,14278,14278,-35.945,148.214,moderate,2.3,1.5,2020-01-01,330,A,83,6.0NRT,305.0,84.2,D,New South Wales
1843,4976,18019,18019,-35.825,136.759,low,3.1,1.7,2020-01-02,140,T,48,6.0NRT,298.2,67.9,D,South Australia
1844,3611,32437,32437,-37.184,149.415,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,286.5,0.0,N,New South Wales
1845,187,32042,32042,-37.107,149.802,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,298.5,0.0,N,New South Wales
1846,1354,2503,2503,-27.911,128.605,moderate,1.0,1.0,2019-12-29,1405,T,83,6.0NRT,302.3,13.8,N,Western Australia
1847,4210,18665,18665,-36.496,147.768,moderate,1.1,1.0,2020-01-02,415,A,90,6.0NRT,302.5,47.5,D,Victoria
1848,46,11468,11468,-39.854,148.076,low,1.3,1.1,2019-12-31,425,A,100,6.0NRT,298.8,134.1,D,Tasmania
1849,534,19041,19041,-34.86,150.393,moderate,1.5,1.2,2020-01-02,415,A,92,6.0NRT,302.1,73.8,D,New South Wales
1850,2953,22113,22113,-13.211,143.128,very low,4.6,2.0,2020-01-03,325,A,59,6.0NRT,289.9,68.9,D,Queensland
1851,1618,16823,16823,-32.291,123.488,low,1.0,1.0,2020-01-01,1435,T,92,6.0NRT,296.7,11.7,N,Western Australia
1852,3224,25022,25022,-34.894,150.096,high,1.4,1.2,2020-01-03,2345,T,84,6.0NRT,311.3,41.3,D,New South Wales
1853,2510,18873,18873,-35.93,147.902,moderate,1.1,1.0,2020-01-02,415,A,81,6.0NRT,303.5,30.4,D,New South Wales
1854,1232,7512,7512,-36.033,147.678,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,304.0,36.3,N,Victoria
1855,3547,13931,13931,-32.335,123.466,high,3.2,1.7,2020-01-01,230,T,91,6.0NRT,310.3,210.7,D,Western Australia
1856,4368,5970,5970,-37.428,148.499,very low,1.1,1.0,2019-12-30,1310,T,93,6.0NRT,289.9,0.0,N,Victoria
1857,3329,16079,16079,-35.683,149.893,very low,1.0,1.0,2020-01-01,1255,T,68,6.0NRT,284.3,12.0,N,New South Wales
1858,3915,33392,33392,-31.905,121.389,very low,1.7,1.3,2020-01-04,1645,A,41,6.0NRT,288.5,20.9,N,Western Australia
1859,1504,22387,22387,-36.055,136.776,very low,1.1,1.0,2020-01-03,500,A,100,6.0NRT,283.4,0.0,D,South Australia
1860,4821,23082,23082,-37.57,149.349,low,1.1,1.1,2020-01-03,1245,T,100,6.0NRT,295.0,22.9,N,Victoria
1861,2860,31471,31471,-33.849,150.454,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,287.8,24.4,N,New South Wales
1862,4789,25832,25832,-37.605,149.115,moderate,1.4,1.2,2020-01-03,2345,T,37,6.0NRT,302.7,16.0,D,Victoria
1863,4084,15235,15235,-37.577,149.039,very low,1.0,1.0,2020-01-01,1255,T,21,6.0NRT,288.0,10.6,N,Victoria
